tipo,elemento,nodo,componente,valor
local,150,-,comp_1,-0.0
local,150,-,comp_2,10.681304
local,150,-,comp_3,16.993527
local,150,-,comp_4,-73.813267
local,150,-,comp_5,-0.0
local,150,-,comp_6,0.0
local,150,-,comp_7,0.0
local,150,-,comp_8,-10.681304
local,150,-,comp_9,-16.993527
local,150,-,comp_10,20.406747
local,150,-,comp_11,-0.0
local,151,-,comp_0,0.0
local,151,-,comp_1,-0.0
local,151,-,comp_2,-2.278441
local,151,-,comp_3,-0.629961
local,151,-,comp_4,11.072356
local,151,-,comp_5,-0.0
local,151,-,comp_6,0.0
local,151,-,comp_7,0.0
local,151,-,comp_8,2.278441
local,151,-,comp_9,0.629961
local,151,-,comp_10,0.319848
local,151,-,comp_11,-0.0
local,152,-,comp_0,0.0
local,152,-,comp_1,0.0
local,152,-,comp_2,0.060438
local,152,-,comp_3,-0.011276
local,152,-,comp_4,-1.97853
local,152,-,comp_5,0.0
local,152,-,comp_6,0.0
local,152,-,comp_7,-0.0
local,152,-,comp_8,-0.060438
local,152,-,comp_9,0.011276
local,152,-,comp_10,1.676342
local,152,-,comp_11,0.0
local,153,-,comp_0,0.0
local,153,-,comp_1,-0.0
local,153,-,comp_2,9.982504
local,153,-,comp_3,-0.337859
local,153,-,comp_4,-178.599709
local,153,-,comp_5,-0.0
local,153,-,comp_6,0.0
local,153,-,comp_7,0.0
local,153,-,comp_8,-9.982504
local,153,-,comp_9,0.337859
local,153,-,comp_10,128.687189
local,153,-,comp_11,-0.0
local,154,-,comp_0,0.0
local,154,-,comp_1,-0.0
local,154,-,comp_2,-2.032273
local,154,-,comp_3,-1.977367
local,154,-,comp_4,12.117691
local,154,-,comp_5,-0.0
local,154,-,comp_6,0.0
local,154,-,comp_7,0.0
local,154,-,comp_8,2.032273
local,154,-,comp_9,1.977367
local,154,-,comp_10,-1.956324
local,154,-,comp_11,-0.0
local,155,-,comp_0,0.0
local,155,-,comp_1,0.0
local,155,-,comp_2,-3.41109
local,155,-,comp_3,0.508146
local,155,-,comp_4,2.335792
local,155,-,comp_5,0.0
local,155,-,comp_6,0.0
local,155,-,comp_7,-0.0
local,155,-,comp_8,3.41109
local,155,-,comp_9,-0.508146
local,155,-,comp_10,14.719659
local,155,-,comp_11,0.0
local,156,-,comp_0,0.0
local,156,-,comp_1,-0.0
local,156,-,comp_2,12.843201
local,156,-,comp_3,-14.70527
local,156,-,comp_4,-86.007815
local,156,-,comp_5,-0.0
local,156,-,comp_6,0.0
local,156,-,comp_7,0.0
local,156,-,comp_8,-12.843201
local,156,-,comp_9,14.70527
local,156,-,comp_10,21.79181
local,156,-,comp_11,-0.0
local,157,-,comp_0,0.0
local,157,-,comp_1,0.0
local,157,-,comp_2,-2.704845
local,157,-,comp_3,2.028017
local,157,-,comp_4,2.154893
local,157,-,comp_5,0.0
local,157,-,comp_6,0.0
local,157,-,comp_7,-0.0
local,157,-,comp_8,2.704845
local,157,-,comp_9,-2.028017
local,157,-,comp_10,21.918231
local,157,-,comp_11,0.0
local,158,-,comp_0,0.0
local,158,-,comp_1,-0.0
local,158,-,comp_2,0.284853
local,158,-,comp_3,-1.235794
local,158,-,comp_4,-1.063146
local,158,-,comp_5,-0.0
local,158,-,comp_6,0.0
local,158,-,comp_7,0.0
local,158,-,comp_8,-0.284853
local,158,-,comp_9,1.235794
local,158,-,comp_10,-1.00204
local,158,-,comp_11,-0.0
local,159,-,comp_0,0.0
local,159,-,comp_1,0.0
local,159,-,comp_2,-1.231872
local,159,-,comp_3,-2.008071
local,159,-,comp_4,1.968716
local,159,-,comp_5,0.0
local,159,-,comp_6,0.0
local,159,-,comp_7,-0.0
local,159,-,comp_8,1.231872
local,159,-,comp_9,2.008071
local,159,-,comp_10,8.994949
local,159,-,comp_11,0.0
local,160,-,comp_0,0.0
local,160,-,comp_1,-0.0
local,160,-,comp_2,0.696196
local,160,-,comp_3,3.088251
local,160,-,comp_4,-5.355953
local,160,-,comp_5,-0.0
local,160,-,comp_6,0.0
local,160,-,comp_7,0.0
local,160,-,comp_8,-0.696196
local,160,-,comp_9,-3.088251
local,160,-,comp_10,0.308534
local,160,-,comp_11,-0.0
local,161,-,comp_0,0.0
local,161,-,comp_1,0.0
local,161,-,comp_2,2.704845
local,161,-,comp_3,2.154893
local,161,-,comp_4,-2.028017
local,161,-,comp_5,0.0
local,161,-,comp_6,0.0
local,161,-,comp_7,-0.0
local,161,-,comp_8,-2.704845
local,161,-,comp_9,-2.154893
local,161,-,comp_10,-8.115153
local,161,-,comp_11,0.0
local,162,-,comp_0,0.0
local,162,-,comp_1,-0.0
local,162,-,comp_2,3.936718
local,162,-,comp_3,4.123609
local,162,-,comp_4,10.123224
local,162,-,comp_5,-0.0
local,162,-,comp_6,0.0
local,162,-,comp_7,0.0
local,162,-,comp_8,-3.936718
local,162,-,comp_9,-4.123609
local,162,-,comp_10,-24.885916
local,162,-,comp_11,-0.0
local,163,-,comp_0,0.0
local,163,-,comp_1,0.0
local,163,-,comp_2,15.508529
local,163,-,comp_3,-2.765257
local,163,-,comp_4,-55.461555
local,163,-,comp_5,0.0
local,163,-,comp_6,0.0
local,163,-,comp_7,-0.0
local,163,-,comp_8,-15.508529
local,163,-,comp_9,2.765257
local,163,-,comp_10,-2.695428
local,163,-,comp_11,0.0
local,164,-,comp_0,0.0
local,164,-,comp_1,-0.0
local,164,-,comp_2,13.580461
local,164,-,comp_3,0.873739
local,164,-,comp_4,-2.400893
local,164,-,comp_5,-0.0
local,164,-,comp_6,0.0
local,164,-,comp_7,0.0
local,164,-,comp_8,-13.580461
local,164,-,comp_9,-0.873739
local,164,-,comp_10,-48.525834
local,164,-,comp_11,-0.0
local,165,-,comp_0,0.0
local,165,-,comp_1,0.0
local,165,-,comp_2,0.284853
local,165,-,comp_3,-1.00204
local,165,-,comp_4,-1.235794
local,165,-,comp_5,0.0
local,165,-,comp_6,0.0
local,165,-,comp_7,-0.0
local,165,-,comp_8,-0.284853
local,165,-,comp_9,1.00204
local,165,-,comp_10,0.167595
local,165,-,comp_11,0.0
local,166,-,comp_0,0.0
local,166,-,comp_1,-0.0
local,166,-,comp_2,0.981049
local,166,-,comp_3,-0.693506
local,166,-,comp_4,2.920657
local,166,-,comp_5,-0.0
local,166,-,comp_6,0.0
local,166,-,comp_7,0.0
local,166,-,comp_8,-0.981049
local,166,-,comp_9,0.693506
local,166,-,comp_10,-6.59959
local,166,-,comp_11,-0.0
local,167,-,comp_0,0.0
local,167,-,comp_1,0.0
local,167,-,comp_2,-1.208066
local,167,-,comp_3,-0.461221
local,167,-,comp_4,7.553371
local,167,-,comp_5,0.0
local,167,-,comp_6,0.0
local,167,-,comp_7,0.0
local,167,-,comp_8,1.208066
local,167,-,comp_9,0.461221
local,167,-,comp_10,7.547458
local,167,-,comp_11,0.0
local,168,-,comp_0,0.0
local,168,-,comp_1,-0.0
local,168,-,comp_2,-0.0
local,168,-,comp_3,-0.0
local,168,-,comp_4,0.0
local,168,-,comp_5,-0.0
local,168,-,comp_6,0.0
local,168,-,comp_7,0.0
local,168,-,comp_8,0.0
local,168,-,comp_9,0.0
local,168,-,comp_10,0.0
local,168,-,comp_11,-0.0
local,169,-,comp_0,239.82634
local,169,-,comp_1,-2.576975
local,169,-,comp_2,-10.2729
local,169,-,comp_3,-26.637653
local,169,-,comp_4,169.747066
local,169,-,comp_5,-4.824585
local,169,-,comp_6,-239.82634
local,169,-,comp_7,2.576975
local,169,-,comp_8,10.2729
local,169,-,comp_9,26.637653
local,169,-,comp_10,-138.41472
local,169,-,comp_11,-3.035187
local,170,-,comp_0,0.513568
local,170,-,comp_1,-0.12788
local,170,-,comp_2,32.996046
local,170,-,comp_3,72.979872
local,170,-,comp_4,-358.480756
local,170,-,comp_5,6.962573
local,170,-,comp_6,-0.513568
local,170,-,comp_7,0.12788
local,170,-,comp_8,-32.996046
local,170,-,comp_9,-72.979872
local,170,-,comp_10,257.842817
local,170,-,comp_11,-7.352608
local,171,-,comp_0,0.0
local,171,-,comp_1,0.0
local,171,-,comp_2,0.0
local,171,-,comp_3,-0.0
local,171,-,comp_4,-0.0
local,171,-,comp_5,0.0
local,171,-,comp_6,0.0
local,171,-,comp_7,-0.0
local,171,-,comp_8,-0.0
local,171,-,comp_9,0.0
local,171,-,comp_10,-0.0
local,171,-,comp_11,0.0
local,172,-,comp_0,0.0
local,172,-,comp_1,0.0
local,172,-,comp_2,33.507009
local,172,-,comp_3,0.0
local,172,-,comp_4,-170.885746
local,172,-,comp_5,0.0
local,172,-,comp_6,0.0
local,172,-,comp_7,-0.0
local,172,-,comp_8,-33.507009
local,172,-,comp_9,-0.0
local,172,-,comp_10,0.0
local,172,-,comp_11,0.0
local,173,-,comp_0,0.0
local,173,-,comp_1,0.0
local,173,-,comp_2,-0.0
local,173,-,comp_3,0.0
local,173,-,comp_4,0.0
local,173,-,comp_5,0.0
local,173,-,comp_6,0.0
local,173,-,comp_7,-0.0
local,173,-,comp_8,0.0
local,173,-,comp_9,-0.0
local,173,-,comp_10,-0.0
local,173,-,comp_11,0.0
local,174,-,comp_0,0.0
local,174,-,comp_1,-10.596203
local,174,-,comp_2,-61.368036
local,174,-,comp_3,-0.0
local,174,-,comp_4,93.586254
local,174,-,comp_5,-16.159209
local,174,-,comp_6,-0.0
local,174,-,comp_7,10.596203
local,174,-,comp_8,61.368036
local,174,-,comp_9,0.0
local,174,-,comp_10,93.586254
local,174,-,comp_11,-16.159209
local,175,-,comp_0,0.0
local,175,-,comp_1,0.0
local,175,-,comp_2,-0.650457
local,175,-,comp_3,-0.718556
local,175,-,comp_4,3.464881
local,175,-,comp_5,0.0
local,175,-,comp_6,0.0
local,175,-,comp_7,0.0
local,175,-,comp_8,0.650457
local,175,-,comp_9,0.718556
local,175,-,comp_10,2.324183
local,175,-,comp_11,0.0
local,176,-,comp_0,0.0
local,176,-,comp_1,-0.0
local,176,-,comp_2,-3.433964
local,176,-,comp_3,-0.18744
local,176,-,comp_4,11.984035
local,176,-,comp_5,-0.0
local,176,-,comp_6,0.0
local,176,-,comp_7,0.0
local,176,-,comp_8,3.433964
local,176,-,comp_9,0.18744
local,176,-,comp_10,12.912203
local,176,-,comp_11,-0.0
local,177,-,comp_0,0.0
local,177,-,comp_1,0.0
local,177,-,comp_2,-1.151605
local,177,-,comp_3,0.277406
local,177,-,comp_4,3.967639
local,177,-,comp_5,0.0
local,177,-,comp_6,0.0
local,177,-,comp_7,0.0
local,177,-,comp_8,1.151605
local,177,-,comp_9,-0.277406
local,177,-,comp_10,6.281642
local,177,-,comp_11,0.0
local,178,-,comp_0,0.0
local,178,-,comp_1,-0.0
local,178,-,comp_2,1.452064
local,178,-,comp_3,-1.596923
local,178,-,comp_4,-6.563331
local,178,-,comp_5,-0.0
local,178,-,comp_6,0.0
local,178,-,comp_7,0.0
local,178,-,comp_8,-1.452064
local,178,-,comp_9,1.596923
local,178,-,comp_10,-3.964131
local,178,-,comp_11,-0.0
local,179,-,comp_0,0.0
local,179,-,comp_1,0.0
local,179,-,comp_2,3.473607
local,179,-,comp_3,-9.382821
local,179,-,comp_4,-11.008229
local,179,-,comp_5,0.0
local,179,-,comp_6,0.0
local,179,-,comp_7,0.0
local,179,-,comp_8,-3.473607
local,179,-,comp_9,9.382821
local,179,-,comp_10,-19.90687
local,179,-,comp_11,0.0
local,180,-,comp_0,0.0
local,180,-,comp_1,-0.0
local,180,-,comp_2,-0.60045
local,180,-,comp_3,8.774455
local,180,-,comp_4,7.843214
local,180,-,comp_5,-0.0
local,180,-,comp_6,0.0
local,180,-,comp_7,0.0
local,180,-,comp_8,0.60045
local,180,-,comp_9,-8.774455
local,180,-,comp_10,-3.489952
local,180,-,comp_11,-0.0
local,181,-,comp_0,0.0
local,181,-,comp_1,0.0
local,181,-,comp_2,23.606248
local,181,-,comp_3,-29.06542
local,181,-,comp_4,-35.415254
local,181,-,comp_5,0.0
local,181,-,comp_6,0.0
local,181,-,comp_7,0.0
local,181,-,comp_8,-23.606248
local,181,-,comp_9,29.06542
local,181,-,comp_10,-174.680351
local,181,-,comp_11,0.0
local,182,-,comp_0,0.0
local,182,-,comp_1,-0.0
local,182,-,comp_2,-29.045137
local,182,-,comp_3,29.733927
local,182,-,comp_4,177.034025
local,182,-,comp_5,-0.0
local,182,-,comp_6,0.0
local,182,-,comp_7,0.0
local,182,-,comp_8,29.045137
local,182,-,comp_9,-29.733927
local,182,-,comp_10,33.543221
local,182,-,comp_11,-0.0
local,183,-,comp_0,0.0
local,183,-,comp_1,0.0
local,183,-,comp_2,-10.095851
local,183,-,comp_3,-0.842232
local,183,-,comp_4,35.465964
local,183,-,comp_5,0.0
local,183,-,comp_6,0.0
local,183,-,comp_7,0.0
local,183,-,comp_8,10.095851
local,183,-,comp_9,0.842232
local,183,-,comp_10,15.013289
local,183,-,comp_11,0.0
local,184,-,comp_0,0.0
local,184,-,comp_1,-0.0
local,184,-,comp_2,-8.944246
local,184,-,comp_3,3.125407
local,184,-,comp_4,-15.290695
local,184,-,comp_5,-0.0
local,184,-,comp_6,0.0
local,184,-,comp_7,0.0
local,184,-,comp_8,8.944246
local,184,-,comp_9,-3.125407
local,184,-,comp_10,60.011925
local,184,-,comp_11,-0.0
local,185,-,comp_0,0.0
local,185,-,comp_1,0.0
local,185,-,comp_2,23.606248
local,185,-,comp_3,35.415254
local,185,-,comp_4,-147.096659
local,185,-,comp_5,0.0
local,185,-,comp_6,0.0
local,185,-,comp_7,-0.0
local,185,-,comp_8,-23.606248
local,185,-,comp_9,-35.415254
local,185,-,comp_10,29.06542
local,185,-,comp_11,0.0
local,186,-,comp_0,0.0
local,186,-,comp_1,0.0
local,186,-,comp_2,-20.302512
local,186,-,comp_3,0.158641
local,186,-,comp_4,66.428698
local,186,-,comp_5,0.0
local,186,-,comp_6,0.0
local,186,-,comp_7,0.0
local,186,-,comp_8,20.302512
local,186,-,comp_9,-0.158641
local,186,-,comp_10,35.08386
local,186,-,comp_11,0.0
local,187,-,comp_0,0.0
local,187,-,comp_1,-0.0
local,187,-,comp_2,-22.90618
local,187,-,comp_3,-0.123048
local,187,-,comp_4,-33.209531
local,187,-,comp_5,-0.0
local,187,-,comp_6,0.0
local,187,-,comp_7,0.0
local,187,-,comp_8,22.90618
local,187,-,comp_9,0.123048
local,187,-,comp_10,147.740432
local,187,-,comp_11,-0.0
local,188,-,comp_0,0.0
local,188,-,comp_1,0.0
local,188,-,comp_2,101.803195
local,188,-,comp_3,-2.353674
local,188,-,comp_4,-450.216628
local,188,-,comp_5,0.0
local,188,-,comp_6,0.0
local,188,-,comp_7,-0.0
local,188,-,comp_8,-101.803195
local,188,-,comp_9,2.353674
local,188,-,comp_10,-58.799347
local,188,-,comp_11,0.0
local,189,-,comp_0,0.0
local,189,-,comp_1,0.0
local,189,-,comp_2,-11.140795
local,189,-,comp_3,0.553009
local,189,-,comp_4,37.24601
local,189,-,comp_5,0.0
local,189,-,comp_6,0.0
local,189,-,comp_7,0.0
local,189,-,comp_8,11.140795
local,189,-,comp_9,-0.553009
local,189,-,comp_10,18.457966
local,189,-,comp_11,0.0
local,190,-,comp_0,0.0
local,190,-,comp_1,-0.0
local,190,-,comp_2,-9.688732
local,190,-,comp_3,-3.411122
local,190,-,comp_4,-20.054889
local,190,-,comp_5,-0.0
local,190,-,comp_6,0.0
local,190,-,comp_7,0.0
local,190,-,comp_8,9.688732
local,190,-,comp_9,3.411122
local,190,-,comp_10,68.498547
local,190,-,comp_11,-0.0
local,191,-,comp_0,0.0
local,191,-,comp_1,0.0
local,191,-,comp_2,29.045137
local,191,-,comp_3,-33.543221
local,191,-,comp_4,-174.959613
local,191,-,comp_5,0.0
local,191,-,comp_6,0.0
local,191,-,comp_7,-0.0
local,191,-,comp_8,-29.045137
local,191,-,comp_9,33.543221
local,191,-,comp_10,29.733927
local,191,-,comp_11,0.0
local,192,-,comp_0,0.0
local,192,-,comp_1,0.0
local,192,-,comp_2,-2.790308
local,192,-,comp_3,1.124756
local,192,-,comp_4,2.699203
local,192,-,comp_5,0.0
local,192,-,comp_6,0.0
local,192,-,comp_7,0.0
local,192,-,comp_8,2.790308
local,192,-,comp_9,-1.124756
local,192,-,comp_10,22.134541
local,192,-,comp_11,0.0
local,193,-,comp_0,0.0
local,193,-,comp_1,-0.0
local,193,-,comp_2,1.460956
local,193,-,comp_3,-0.898254
local,193,-,comp_4,-8.722081
local,193,-,comp_5,-0.0
local,193,-,comp_6,0.0
local,193,-,comp_7,0.0
local,193,-,comp_8,-1.460956
local,193,-,comp_9,0.898254
local,193,-,comp_10,-1.869849
local,193,-,comp_11,-0.0
local,194,-,comp_0,0.0
local,194,-,comp_1,0.0
local,194,-,comp_2,-1.075401
local,194,-,comp_3,-2.657935
local,194,-,comp_4,0.956514
local,194,-,comp_5,0.0
local,194,-,comp_6,0.0
local,194,-,comp_7,0.0
local,194,-,comp_8,1.075401
local,194,-,comp_9,2.657935
local,194,-,comp_10,8.614554
local,194,-,comp_11,0.0
local,195,-,comp_0,0.0
local,195,-,comp_1,-0.0
local,195,-,comp_2,0.858646
local,195,-,comp_3,3.363787
local,195,-,comp_4,-6.507468
local,195,-,comp_5,-0.0
local,195,-,comp_6,0.0
local,195,-,comp_7,0.0
local,195,-,comp_8,-0.858646
local,195,-,comp_9,-3.363787
local,195,-,comp_10,0.282283
local,195,-,comp_11,-0.0
local,196,-,comp_0,0.0
local,196,-,comp_1,-0.0
local,196,-,comp_2,2.790308
local,196,-,comp_3,2.699203
local,196,-,comp_4,-1.124756
local,196,-,comp_5,-0.0
local,196,-,comp_6,0.0
local,196,-,comp_7,0.0
local,196,-,comp_8,-2.790308
local,196,-,comp_9,-2.699203
local,196,-,comp_10,-9.3389
local,196,-,comp_11,-0.0
local,197,-,comp_0,0.0
local,197,-,comp_1,0.0
local,197,-,comp_2,3.865709
local,197,-,comp_3,3.655717
local,197,-,comp_4,11.996835
local,197,-,comp_5,0.0
local,197,-,comp_6,0.0
local,197,-,comp_7,-0.0
local,197,-,comp_8,-3.865709
local,197,-,comp_9,-3.655717
local,197,-,comp_10,-26.493245
local,197,-,comp_11,0.0
local,198,-,comp_0,0.0
local,198,-,comp_1,-0.0
local,198,-,comp_2,17.734658
local,198,-,comp_3,-1.850187
local,198,-,comp_4,-56.724564
local,198,-,comp_5,-0.0
local,198,-,comp_6,0.0
local,198,-,comp_7,0.0
local,198,-,comp_8,-17.734658
local,198,-,comp_9,1.850187
local,198,-,comp_10,-9.780402
local,198,-,comp_11,-0.0
local,199,-,comp_0,0.0
local,199,-,comp_1,0.0
local,199,-,comp_2,15.800611
local,199,-,comp_3,0.256899
local,199,-,comp_4,3.758679
local,199,-,comp_5,0.0
local,199,-,comp_6,0.0
local,199,-,comp_7,-0.0
local,199,-,comp_8,-15.800611
local,199,-,comp_9,-0.256899
local,199,-,comp_10,-63.010969
local,199,-,comp_11,0.0
local,200,-,comp_0,0.0
local,200,-,comp_1,-0.0
local,200,-,comp_2,1.460956
local,200,-,comp_3,-1.869849
local,200,-,comp_4,-0.898254
local,200,-,comp_5,-0.0
local,200,-,comp_6,0.0
local,200,-,comp_7,0.0
local,200,-,comp_8,-1.460956
local,200,-,comp_9,1.869849
local,200,-,comp_10,-4.58033
local,200,-,comp_11,-0.0
local,201,-,comp_0,0.0
local,201,-,comp_1,0.0
local,201,-,comp_2,2.319602
local,201,-,comp_3,-1.587566
local,201,-,comp_4,7.944117
local,201,-,comp_5,0.0
local,201,-,comp_6,0.0
local,201,-,comp_7,-0.0
local,201,-,comp_8,-2.319602
local,201,-,comp_9,1.587566
local,201,-,comp_10,-16.642625
local,201,-,comp_11,0.0
local,202,-,comp_0,0.0
local,202,-,comp_1,0.0
local,202,-,comp_2,-0.596611
local,202,-,comp_3,-0.864817
local,202,-,comp_4,3.75479
local,202,-,comp_5,0.0
local,202,-,comp_6,0.0
local,202,-,comp_7,0.0
local,202,-,comp_8,0.596611
local,202,-,comp_9,0.864817
local,202,-,comp_10,3.702853
local,202,-,comp_11,0.0
local,203,-,comp_0,0.0
local,203,-,comp_1,0.0
local,203,-,comp_2,-0.0
local,203,-,comp_3,-0.0
local,203,-,comp_4,0.0
local,203,-,comp_5,0.0
local,203,-,comp_6,0.0
local,203,-,comp_7,-0.0
local,203,-,comp_8,0.0
local,203,-,comp_9,0.0
local,203,-,comp_10,0.0
local,203,-,comp_11,0.0
local,204,-,comp_0,226.779107
local,204,-,comp_1,-3.176191
local,204,-,comp_2,-18.867181
local,204,-,comp_3,-30.31967
local,204,-,comp_4,206.710641
local,204,-,comp_5,-5.951898
local,204,-,comp_6,-226.779107
local,204,-,comp_7,3.176191
local,204,-,comp_8,18.867181
local,204,-,comp_9,30.31967
local,204,-,comp_10,-149.16574
local,204,-,comp_11,-3.735484
local,205,-,comp_0,0.0
local,205,-,comp_1,-8.469075
local,205,-,comp_2,-12.218608
local,205,-,comp_3,-0.0
local,205,-,comp_4,18.633378
local,205,-,comp_5,-12.915339
local,205,-,comp_6,-0.0
local,205,-,comp_7,8.469075
local,205,-,comp_8,12.218608
local,205,-,comp_9,0.0
local,205,-,comp_10,18.633378
local,205,-,comp_11,-12.915339
local,206,-,comp_0,1.345165
local,206,-,comp_1,0.025482
local,206,-,comp_2,38.079691
local,206,-,comp_3,83.067589
local,206,-,comp_4,-413.947909
local,206,-,comp_5,8.904517
local,206,-,comp_6,-1.345165
local,206,-,comp_7,-0.025482
local,206,-,comp_8,-38.079691
local,206,-,comp_9,-83.067589
local,206,-,comp_10,297.804853
local,206,-,comp_11,-8.826796
local,207,-,comp_0,0.0
local,207,-,comp_1,0.0
local,207,-,comp_2,-0.0
local,207,-,comp_3,0.0
local,207,-,comp_4,0.0
local,207,-,comp_5,0.0
local,207,-,comp_6,0.0
local,207,-,comp_7,-0.0
local,207,-,comp_8,0.0
local,207,-,comp_9,-0.0
local,207,-,comp_10,-0.0
local,207,-,comp_11,0.0
local,208,-,comp_0,0.0
local,208,-,comp_1,0.0
local,208,-,comp_2,0.0
local,208,-,comp_3,0.0
local,208,-,comp_4,0.0
local,208,-,comp_5,0.0
local,208,-,comp_6,0.0
local,208,-,comp_7,0.0
local,208,-,comp_8,0.0
local,208,-,comp_9,-0.0
local,208,-,comp_10,-0.0
local,208,-,comp_11,0.0
local,209,-,comp_0,0.0
local,209,-,comp_1,0.0
local,209,-,comp_2,0.0
local,209,-,comp_3,-0.0
local,209,-,comp_4,-0.0
local,209,-,comp_5,0.0
local,209,-,comp_6,0.0
local,209,-,comp_7,0.0
local,209,-,comp_8,-0.0
local,209,-,comp_9,0.0
local,209,-,comp_10,-0.0
local,209,-,comp_11,0.0
local,210,-,comp_0,297.664867
local,210,-,comp_1,10.867231
local,210,-,comp_2,-105.617996
local,210,-,comp_3,4.285262
local,210,-,comp_4,385.605039
local,210,-,comp_5,41.89384
local,210,-,comp_6,-297.664867
local,210,-,comp_7,-10.867231
local,210,-,comp_8,105.617996
local,210,-,comp_9,-4.285262
local,210,-,comp_10,32.642225
local,210,-,comp_11,1.140394
local,211,-,comp_0,212.617762
local,211,-,comp_1,1.634636
local,211,-,comp_2,-11.892914
local,211,-,comp_3,5.904121
local,211,-,comp_4,-32.642225
local,211,-,comp_5,-1.140394
local,211,-,comp_6,-212.617762
local,211,-,comp_7,-1.634636
local,211,-,comp_8,11.892914
local,211,-,comp_9,-5.904121
local,211,-,comp_10,79.738165
local,211,-,comp_11,7.613554
local,212,-,comp_0,127.570657
local,212,-,comp_1,-0.102748
local,212,-,comp_2,12.85923
local,212,-,comp_3,4.317327
local,212,-,comp_4,-79.738165
local,212,-,comp_5,-7.613554
local,212,-,comp_6,-127.570657
local,212,-,comp_7,0.102748
local,212,-,comp_8,-12.85923
local,212,-,comp_9,-4.317327
local,212,-,comp_10,28.815613
local,212,-,comp_11,7.206673
local,213,-,comp_0,42.523552
local,213,-,comp_1,-1.819867
local,213,-,comp_2,7.27667
local,213,-,comp_3,3.461838
local,213,-,comp_4,-28.815613
local,213,-,comp_5,-7.206673
local,213,-,comp_6,-42.523552
local,213,-,comp_7,1.819867
local,213,-,comp_8,-7.27667
local,213,-,comp_9,-3.461838
local,213,-,comp_10,-0.0
local,213,-,comp_11,-0.0
local,214,-,comp_0,483.454993
local,214,-,comp_1,3.255186
local,214,-,comp_2,-111.381912
local,214,-,comp_3,4.285262
local,214,-,comp_4,393.213408
local,214,-,comp_5,27.463052
local,214,-,comp_6,-483.454993
local,214,-,comp_7,-3.255186
local,214,-,comp_8,111.381912
local,214,-,comp_9,-4.285262
local,214,-,comp_10,47.858963
local,214,-,comp_11,-14.572514
local,215,-,comp_0,354.708441
local,215,-,comp_1,-9.498043
local,215,-,comp_2,-19.860488
local,215,-,comp_3,5.904121
local,215,-,comp_4,-14.516658
local,215,-,comp_5,-23.15628
local,215,-,comp_6,-354.708441
local,215,-,comp_7,9.498043
local,215,-,comp_8,19.860488
local,215,-,comp_9,-5.904121
local,215,-,comp_10,93.164191
local,215,-,comp_11,-14.455968
local,216,-,comp_0,223.832379
local,216,-,comp_1,-7.674741
local,216,-,comp_2,10.056623
local,216,-,comp_3,4.317327
local,216,-,comp_4,-73.129895
local,216,-,comp_5,-23.360027
local,216,-,comp_6,-223.832379
local,216,-,comp_7,7.674741
local,216,-,comp_8,-10.056623
local,216,-,comp_9,-4.317327
local,216,-,comp_10,33.305669
local,216,-,comp_11,-7.031948
local,217,-,comp_0,90.960141
local,217,-,comp_1,-17.379967
local,217,-,comp_2,5.554926
local,217,-,comp_3,3.461838
local,217,-,comp_4,-25.752298
local,217,-,comp_5,-31.114616
local,217,-,comp_6,-90.960141
local,217,-,comp_7,17.379967
local,217,-,comp_8,-5.554926
local,217,-,comp_9,-3.461838
local,217,-,comp_10,3.75479
local,217,-,comp_11,-37.710054
local,218,-,comp_0,1373.596081
local,218,-,comp_1,-0.314295
local,218,-,comp_2,-111.086057
local,218,-,comp_3,4.265402
local,218,-,comp_4,391.560374
local,218,-,comp_5,3.981429
local,218,-,comp_6,-1373.596081
local,218,-,comp_7,0.314295
local,218,-,comp_8,111.086057
local,218,-,comp_9,-4.265402
local,218,-,comp_10,48.340414
local,218,-,comp_11,-5.226036
local,219,-,comp_0,1055.221265
local,219,-,comp_1,-1.413154
local,219,-,comp_2,-20.371493
local,219,-,comp_3,5.876758
local,219,-,comp_4,-13.269807
local,219,-,comp_5,-5.515952
local,219,-,comp_6,-1055.221265
local,219,-,comp_7,1.413154
local,219,-,comp_8,20.371493
local,219,-,comp_9,-5.876758
local,219,-,comp_10,93.940918
local,219,-,comp_11,-0.080136
local,220,-,comp_0,693.828739
local,220,-,comp_1,-0.878696
local,220,-,comp_2,9.539281
local,220,-,comp_3,4.297318
local,220,-,comp_4,-71.694529
local,220,-,comp_5,-3.730461
local,220,-,comp_6,-693.828739
local,220,-,comp_7,0.878696
local,220,-,comp_8,-9.539281
local,220,-,comp_9,-4.297318
local,220,-,comp_10,33.918977
local,220,-,comp_11,0.250825
local,221,-,comp_0,318.859656
local,221,-,comp_1,-2.840132
local,221,-,comp_2,4.271591
local,221,-,comp_3,3.445794
local,221,-,comp_4,-23.794545
local,221,-,comp_5,-9.851524
local,221,-,comp_6,-318.859656
local,221,-,comp_7,2.840132
local,221,-,comp_8,-4.271591
local,221,-,comp_9,-3.445794
local,221,-,comp_10,6.879043
local,221,-,comp_11,-1.395397
local,222,-,comp_0,297.155166
local,222,-,comp_1,0.086746
local,222,-,comp_2,-105.076366
local,222,-,comp_3,4.265402
local,222,-,comp_4,383.627581
local,222,-,comp_5,0.142911
local,222,-,comp_6,-297.155166
local,222,-,comp_7,-0.086746
local,222,-,comp_8,105.076366
local,222,-,comp_9,-4.265402
local,222,-,comp_10,32.474829
