nodo,direccion,desplazamiento_m
602,comp_1,0.008292538750470993
602,comp_2,-0.0009265947357044609
602,comp_3,-0.0046570910187002535
602,comp_4,0.00019376074028541867
602,comp_5,0.00022392773266193051
604,comp_0,0.001607379506179798
604,comp_1,0.009412177413780646
604,comp_2,-0.007390714084167725
604,comp_3,-0.005145832987725324
604,comp_4,0.00018611329160263178
604,comp_5,0.00022392773266193051
606,comp_0,0.001607379506179798
606,comp_1,0.010531816077090297
606,comp_2,-0.00013702211322894645
606,comp_3,-0.003983165460918095
606,comp_4,-0.0016050273175255102
606,comp_5,0.00022392773266193051
608,comp_0,0.001607379506179798
608,comp_1,0.01165145474039995
608,comp_2,-0.0011583342479017937
608,comp_3,-0.0038708955462543435
608,comp_4,0.0034176282770966115
608,comp_5,0.00022392773266193051
610,comp_0,0.001607379506179798
610,comp_1,0.012211274072054776
610,comp_2,-0.015263869762480125
610,comp_3,-0.0046527827034974255
610,comp_4,0.006860597254934422
610,comp_5,0.00022392773266193051
612,comp_0,0.001607379506179798
612,comp_1,0.01274870063044341
612,comp_2,-0.03240531894234096
612,comp_3,-0.004585446590374554
612,comp_4,0.007095686947169803
612,comp_5,0.00022392773266193051
614,comp_0,-1.6096555619197952e-05
614,comp_1,0.0015747067706130778
614,comp_2,-0.05494210451334947
614,comp_3,-0.01005281377580878
614,comp_4,0.0017370481387769174
614,comp_5,0.00022392773266193051
615,comp_0,-1.6096555619197952e-05
615,comp_1,0.003813984097232383
615,comp_2,-0.07389093132787412
615,comp_3,-0.012962233940083383
615,comp_4,0.0017787300388272546
615,comp_5,0.00022392773266193051
617,comp_0,-1.6096555619197952e-05
617,comp_1,0.004933622760542036
617,comp_2,-0.08126286866077542
617,comp_3,-0.012691101652132554
617,comp_4,0.0010000419180509557
617,comp_5,0.00022392773266193051
619,comp_0,-1.6096555619197952e-05
619,comp_1,0.006053261423851688
619,comp_2,-0.08443335446850167
619,comp_3,-0.014618228755719023
619,comp_4,0.00041242826741447295
619,comp_5,0.00022392773266193051
621,comp_0,-1.6096555619197952e-05
621,comp_1,0.007172900087161341
621,comp_2,-0.08527124329077114
621,comp_3,-0.013659844524598138
621,comp_4,-0.00031076051931648525
621,comp_5,0.00022392773266193051
623,comp_0,-1.6096555619197952e-05
623,comp_1,0.008292538750470993
623,comp_2,-0.08125821079434008
623,comp_3,-0.014061625505578743
623,comp_4,-0.0010405350956920426
623,comp_5,0.00022392773266193051
625,comp_0,-1.6096555619197952e-05
625,comp_1,0.009412177413780646
625,comp_2,-0.07523592028650684
625,comp_3,-0.011765265863055461
625,comp_4,-0.0014099070987368641
625,comp_5,0.00022392773266193051
627,comp_0,-1.6096555619197952e-05
627,comp_1,0.010531816077090297
627,comp_2,-0.06798435645196933
627,comp_3,-0.012021786038996552
627,comp_4,-0.0011049981191000766
627,comp_5,0.00022392773266193051
629,comp_0,-1.6096555619197952e-05
629,comp_1,0.01165145474039995
629,comp_2,-0.06782274487348132
629,comp_3,-0.011537091125833924
629,comp_4,0.0013452392967543355
629,comp_5,0.00022392773266193051
631,comp_0,-1.6096555619197952e-05
631,comp_1,0.012211274072054776
631,comp_2,-0.07292823881118944
631,comp_3,-0.00964389341236011
631,comp_4,0.0026932999076927284
631,comp_5,0.00022392773266193051
633,comp_0,-1.6096555619197952e-05
633,comp_1,0.01274870063044341
633,comp_2,-0.08012804299928147
633,comp_3,-0.00798801769107573
633,comp_4,0.00325664999538637
633,comp_5,0.00022392773266193051
671,comp_0,0.0
671,comp_1,0.0
671,comp_2,0.0
671,comp_3,0.0
671,comp_4,0.0
671,comp_5,0.0
672,comp_0,0.0006532748932944907
672,comp_1,4.3461766798440496e-11
672,comp_2,-1.445262662487419e-05
672,comp_3,-2.8974510486307334e-11
672,comp_4,0.0004932356897427609
672,comp_5,4.801333453451667e-12
674,comp_0,0.0
674,comp_1,0.0
674,comp_2,0.0
674,comp_3,0.0
674,comp_4,0.0
674,comp_5,0.0
