tipo,elemento,componente,valor_cache
fuerza|local,53,comp_5,-28.639636586675458
fuerza|local,53,comp_6,-1316.4796180053677
fuerza|local,53,comp_7,23.853512815872755
fuerza|local,53,comp_8,3.8283162302109845
fuerza|local,53,comp_9,0.034496394010911195
fuerza|local,53,comp_10,9.198454253427967
fuerza|local,53,comp_11,-65.82027416418065
fuerza|local,55,comp_0,621.6439498966251
fuerza|local,55,comp_1,-40.89977669747808
fuerza|local,55,comp_2,-10.499883025114888
fuerza|local,55,comp_3,0.03326429683772602
fuerza|local,55,comp_4,17.560934924735722
fuerza|local,55,comp_5,-117.41126867742061
fuerza|local,55,comp_6,-621.6439498966251
fuerza|local,55,comp_7,40.89977669747808
fuerza|local,55,comp_8,10.499883025114888
fuerza|local,55,comp_9,-0.03326429683772602
fuerza|local,55,comp_10,24.018601854719236
fuerza|local,55,comp_11,-44.55184704459256
fuerza|local,57,comp_0,1734.092299950629
fuerza|local,57,comp_1,1.5096787314318096
fuerza|local,57,comp_2,-2.114142676059356
fuerza|local,57,comp_3,-0.0007673618288427359
fuerza|local,57,comp_4,2.7661111692218885
fuerza|local,57,comp_5,-2.855415537855288
fuerza|local,57,comp_6,-1734.092299950629
fuerza|local,57,comp_7,-1.5096787314318096
fuerza|local,57,comp_8,2.114142676059356
fuerza|local,57,comp_9,0.0007673618288427359
fuerza|local,57,comp_10,5.605893827973161
fuerza|local,57,comp_11,8.833743314325254
fuerza|local,60,comp_0,1713.4719669788872
fuerza|local,60,comp_1,-14.079412444925296
fuerza|local,60,comp_2,0.09509945546469661
fuerza|local,60,comp_3,-0.034496394010911195
fuerza|local,60,comp_4,-0.9315115566721454
fuerza|local,60,comp_5,-18.256614873294506
fuerza|local,60,comp_6,-1713.4719669788872
fuerza|local,60,comp_7,14.079412444925296
fuerza|local,60,comp_8,-0.09509945546469661
fuerza|local,60,comp_9,0.034496394010911195
fuerza|local,60,comp_10,0.5549177130319468
fuerza|local,60,comp_11,-37.49785840860966
fuerza|local,62,comp_0,825.3748113024894
fuerza|local,62,comp_1,-55.27735302318381
fuerza|local,62,comp_2,-0.06349418081380265
fuerza|local,62,comp_3,0.03326429683772602
fuerza|local,62,comp_4,0.32027381495416846
fuerza|local,62,comp_5,-120.70441161131593
fuerza|local,62,comp_6,-825.3748113024894
fuerza|local,62,comp_7,55.27735302318381
fuerza|local,62,comp_8,0.06349418081380265
fuerza|local,62,comp_9,-0.03326429683772602
fuerza|local,62,comp_10,-0.06883685893151001
fuerza|local,62,comp_11,-98.19390636049194
fuerza|local,64,comp_0,2424.6584102402667
fuerza|local,64,comp_1,-0.3009664143246344
fuerza|local,64,comp_2,-0.815445047432252
fuerza|local,64,comp_3,-0.0007673618288427359
fuerza|local,64,comp_4,1.0518302994341113
fuerza|local,64,comp_5,-5.248464233693044
fuerza|local,64,comp_6,-2424.6584102402667
fuerza|local,64,comp_7,0.3009664143246344
fuerza|local,64,comp_8,0.815445047432252
fuerza|local,64,comp_9,0.0007673618288427359
fuerza|local,64,comp_10,2.1773320883976064
fuerza|local,64,comp_11,4.056637232967492
fuerza|local,67,comp_0,1196.9293387285625
fuerza|local,67,comp_1,-3.0625279548786075
fuerza|local,67,comp_2,-5.115671847481317
fuerza|local,67,comp_3,-0.034496394010911195
fuerza|local,67,comp_4,7.835805964790994
fuerza|local,67,comp_5,-10.82542081667566
fuerza|local,67,comp_6,-1196.9293387285625
fuerza|local,67,comp_7,3.0625279548786075
fuerza|local,67,comp_8,5.115671847481317
fuerza|local,67,comp_9,0.034496394010911195
fuerza|local,67,comp_10,12.42225455123502
